page,clicks,impressions,ctr_pct,position
"https://agency.innergcomplete.com/schools/career-schools-of-texas-houston-021dda43",0,23,0.00,19.4
"https://agency.innergcomplete.com/schools/career-schools-of-texas-houston-d1c2da3c",0,12,0.00,8.8
"https://agency.innergcomplete.com/schools/career-technical-high-school-houston-c42b98d2",0,4,0.00,11.3
"https://agency.innergcomplete.com/schools/career-technology-institute-victoria-6cd2144e",0,5,0.00,10.8
"https://agency.innergcomplete.com/schools/caviar-academy-of-cosmetology-lubbock-d803123a",0,126,0.00,7.5
"https://agency.innergcomplete.com/schools/center-for-career-and-tech-ed-frisco-f26e0a2c",0,7,0.00,11.7
"https://agency.innergcomplete.com/schools/central-texas-beauty-college-2-round-rock-5d5ac9c2",0,32,0.00,12.6
"https://agency.innergcomplete.com/schools/central-texas-beauty-college-temple-d95dd01e",0,15,0.00,28.7
"https://agency.innergcomplete.com/schools/central-valley-barber-college-modesto-df23392f",0,17,0.00,10.2
"https://agency.innergcomplete.com/schools/ceo-of-aesthetics-med-spa-academy-pflugerville-b0560b72",0,7,0.00,7.0
"https://agency.innergcomplete.com/schools/cf-barber-academy-llc-austin-2020d563",0,12,0.00,8.4
"https://agency.innergcomplete.com/schools/champion-beauty-college-inc-houston-4469d312",0,34,0.00,7.9
"https://agency.innergcomplete.com/schools/champions-barber-beauty-academy-waco-8e47cb99",0,34,0.00,8.1
"https://agency.innergcomplete.com/schools/charles-sue-s-school-of-hair-design-bryan-9ae4924a",0,13,0.00,10.3
"https://agency.innergcomplete.com/schools/charles-sue-s-school-of-hair-design-college-station-62aecb90",0,31,0.00,9.3
"https://agency.innergcomplete.com/schools/chavelas-school-of-cosmetology-midland-d581a2ae",0,6,0.00,13.7
"https://agency.innergcomplete.com/schools/chi-lonestar-college-houston-e0c516aa",0,142,0.00,8.3
"https://agency.innergcomplete.com/schools/choezen-careers-healthcare-training-ll-san-antonio-2bdfd4fd",0,21,0.00,8.3
"https://agency.innergcomplete.com/schools/chop-it-up-barber-college-schertz-2f3b3044",0,30,0.00,9.0
"https://agency.innergcomplete.com/schools/chop-it-up-barbershop-college-san-antonio-73502138",0,109,0.00,9.6
"https://agency.innergcomplete.com/schools/cinema-makeup-school-los-angeles-92d2bafe",0,15,0.00,19.0
"https://agency.innergcomplete.com/schools/cinta-aveda-institute-san-francisco-34b6bea8",0,34,0.00,23.0
"https://agency.innergcomplete.com/schools/cinta-aveda-institute-san-jose-88061205",0,47,0.00,8.5
"https://agency.innergcomplete.com/schools/cisco-college-cisco-9efa2fa1",0,28,0.00,7.6
"https://agency.innergcomplete.com/schools/cisco-college-cosmetology-and-barber-hawley-499a56af",0,18,0.00,7.3
"https://agency.innergcomplete.com/schools/clarendon-college-childress-center-childress-8b5b9358",0,41,0.00,8.6
"https://agency.innergcomplete.com/schools/clarendon-college-clarendon-c9be9e78",0,10,0.00,8.4
"https://agency.innergcomplete.com/schools/clear-creek-isd-tx-31de7f67",0,11,0.00,22.5
"https://agency.innergcomplete.com/schools/clint-high-school-clint-8b46d595",0,1,0.00,3.0
"https://agency.innergcomplete.com/schools/clio-professionals-beauty-school-houston-acab1d9b",0,118,0.00,4.7
"https://agency.innergcomplete.com/schools/clio-professionals-beauty-school-humble-3e2f184a",0,10,0.00,10.1
"https://agency.innergcomplete.com/schools/cna-training-institute-sugar-land-1a4db982",0,7,0.00,9.9
"https://agency.innergcomplete.com/schools/coastline-beauty-college-long-beach-89eb8f6f",0,11,0.00,10.2
"https://agency.innergcomplete.com/schools/coba-academy-barbering-cosmetology-esthetics-long-beach-0f1294e0",0,33,0.00,23.4
"https://agency.innergcomplete.com/schools/collectiv-academy-dallas-e5859157",0,29,0.00,12.5
"https://agency.innergcomplete.com/schools/collectiv-academy-fort-worth-fea8890d",0,228,0.00,10.1
"https://agency.innergcomplete.com/schools/college-station-medical-assistant-school-bryan-college-station-e509ddc8",0,7,0.00,7.4
"https://agency.innergcomplete.com/schools/colour-beauty-school-houston-bd9ab3b1",0,96,0.00,8.1
"https://agency.innergcomplete.com/schools/community-barber-school-conroe-8544eca4",0,48,0.00,8.0
"https://agency.innergcomplete.com/schools/community-barber-school-the-woodlands-884b318e",0,40,0.00,8.3
"https://agency.innergcomplete.com/schools/community-isd-tx-6cc6deef",0,4,0.00,20.3
"https://agency.innergcomplete.com/schools/compassion-beauty-school-llc-houston-d7fb162f",0,32,0.00,5.3
"https://agency.innergcomplete.com/schools/conroe-career-tech-cosmetology-conroe-e650f4fb",0,16,0.00,12.0
"https://agency.innergcomplete.com/schools/contucci-llc-baytown-0e83dd65",0,30,0.00,8.0
"https://agency.innergcomplete.com/schools/cortiva-institute-arlington-418573b8",0,15,0.00,10.7
"https://agency.innergcomplete.com/schools/cosmetica-beauty-and-barbering-academy-los-angeles-9a51b327",0,77,0.00,7.5
"https://agency.innergcomplete.com/schools/cosmetica-latina-edu-inc-long-beach-06a23d99",0,91,0.00,7.6
"https://agency.innergcomplete.com/schools/cosmetology-academy-of-texarkana-texarkana-d0345144",0,8,0.00,15.8
"https://agency.innergcomplete.com/schools/cosmetology-out-of-state-school-irving-89b620d9",0,39,0.00,15.6
"https://agency.innergcomplete.com/schools/cosmo-beauty-college-long-beach-20433f0d",0,19,0.00,14.2
"https://agency.innergcomplete.com/schools/cosmo-makeup-academy-inc-santa-ana-68e43f3b",0,8,0.00,11.5
"https://agency.innergcomplete.com/schools/cosmotek-college-oakland-ff203011",0,13,0.00,11.5
"https://agency.innergcomplete.com/schools/cosmotek-college-san-francisco-4fea74d7",0,28,0.00,11.2
"https://agency.innergcomplete.com/schools/coursemax-pflugerville-c5754011",0,15,0.00,7.4
"https://agency.innergcomplete.com/schools/couture-beauty-academy-houston-97bf2db6",0,34,0.00,8.2
"https://agency.innergcomplete.com/schools/cpr-certification-labs-round-rock-pflugerville-pflugerville-6718abdc",0,2,0.00,7.5
"https://agency.innergcomplete.com/schools/crandall-isd-tx-af7ae4b1",0,5,0.00,10.2
"https://agency.innergcomplete.com/schools/crossroads-barber-academy-victoria-5635c057",0,6,0.00,8.8
"https://agency.innergcomplete.com/schools/cru-institute-of-cosmetology-barbering-long-beach-034376a8",0,6,0.00,13.2
"https://agency.innergcomplete.com/schools/crystal-city-high-school-ccisd-crystal-city-81fe2708",0,5,0.00,7.0
"https://agency.innergcomplete.com/schools/cultural-technical-institute-llc-cti-el-paso-4acde421",0,81,0.00,9.5
"https://agency.innergcomplete.com/schools/cureosity-academy-of-art-longview-4dc0bce2",0,12,0.00,7.6
"https://agency.innergcomplete.com/schools/curly-q-s-niles-6f0f6c4f",0,3,0.00,15.0
"https://agency.innergcomplete.com/schools/cut-shave-barber-college-san-antonio-12c422c5",0,74,0.00,10.6
"https://agency.innergcomplete.com/schools/cutz-above-barber-college-san-antonio-8b2526fd",0,7,0.00,5.7
"https://agency.innergcomplete.com/schools/cypress-falls-high-school-houston-ddc680b3",0,4,0.00,5.8
"https://agency.innergcomplete.com/schools/cypress-lakes-high-school-katy-81773076",0,7,0.00,9.4
"https://agency.innergcomplete.com/schools/cypress-park-high-school-cypress-16b26f05",0,2,0.00,5.0
"https://agency.innergcomplete.com/schools/cypress-ridge-high-school-houston-b2303271",0,2,0.00,8.5
"https://agency.innergcomplete.com/schools/d-crockett-sr-high-school-austin-43888ee6",0,9,0.00,6.6
"https://agency.innergcomplete.com/schools/d-lacreme-school-of-cosmetology-and-barbering-sacramento-2c648923",0,1,0.00,6.0
"https://agency.innergcomplete.com/schools/d-legacy-barbershop-apprenticeships-rancho-cucamonga-81035078",0,4,0.00,8.0
"https://agency.innergcomplete.com/schools/d-luz-beauty-academy-esthetician-school-houston-katy-1c72d392",0,42,0.00,7.3
"https://agency.innergcomplete.com/schools/d-luz-beauty-academy-inc-houston-2b8861d1",0,35,0.00,5.2
"https://agency.innergcomplete.com/schools/d-mac-arthur-high-school-san-antonio-57b4e85e",0,3,0.00,19.7
"https://agency.innergcomplete.com/schools/d-s-barber-academy-lumberton-a1af9181",0,25,0.00,6.6
"https://agency.innergcomplete.com/schools/da095833-1a02-467c-a2b8-39a9037125cb",0,16,0.00,7.6
"https://agency.innergcomplete.com/schools/dacs-academy-austin-61fbf580",0,5,0.00,8.6
"https://agency.innergcomplete.com/schools/dacs-academy-austin-803e6f05",0,31,0.00,5.4
"https://agency.innergcomplete.com/schools/dacs-chavarria-arlington-83b2f736",0,3,0.00,4.7
"https://agency.innergcomplete.com/schools/dale-jackson-career-center-lewisville-06c781b8",0,24,0.00,6.2
"https://agency.innergcomplete.com/schools/dallas-barber-and-stylist-college-arlington-d0d9994f",0,75,0.00,9.3
"https://agency.innergcomplete.com/schools/dallas-barber-and-stylist-college-dallas-79a22e6d",0,58,0.00,9.8
"https://agency.innergcomplete.com/schools/dallas-barber-stylist-clg-dallas-26e189d3",0,20,0.00,11.9
"https://agency.innergcomplete.com/schools/dallas-barber-stylist-college-dallas-b1be74f4",0,47,0.00,8.3
"https://agency.innergcomplete.com/schools/dallas-beauty-and-barber-academy-dallas-36885788",0,60,0.00,10.7
"https://agency.innergcomplete.com/schools/dallas-blends-barber-academy-garland-dallas-60c8b0f6",0,59,0.00,11.9
"https://agency.innergcomplete.com/schools/dallas-blends-barber-academy-garland-garland-581e9c1a",0,10,0.00,9.5
"https://agency.innergcomplete.com/schools/dallas-career-academy-llc-dallas-af969de6",0,49,0.00,9.3
"https://agency.innergcomplete.com/schools/dallas-skin-institute-austin-campus-patsy-charles-connect-pflugerville-11263b5e",0,4,0.00,8.3
"https://agency.innergcomplete.com/schools/dallas-skin-institute-dallas-7879e81c",0,27,0.00,9.4
"https://agency.innergcomplete.com/schools/dallas-skin-institute-inc-amarillo-f34b7d99",0,52,0.00,14.4
"https://agency.innergcomplete.com/schools/dallas-skin-institute-inc-austin-e8ca4f76",0,33,0.00,10.9
"https://agency.innergcomplete.com/schools/dapper-barber-academy-garland-d5165a3c",0,8,0.00,6.9
"https://agency.innergcomplete.com/schools/darly-new-face-academy-dallas-4f3f1743",0,21,0.00,7.8
"https://agency.innergcomplete.com/schools/davis-high-school-houston-c72cac1d",0,5,0.00,43.0
"https://agency.innergcomplete.com/schools/db5f1c0f-4b81-48db-922a-4fe6bf582cad",0,20,0.00,8.0
"https://agency.innergcomplete.com/schools/db7d1fcf-b324-43d2-bbf2-af4b30136d9f",0,18,0.00,9.2
"https://agency.innergcomplete.com/schools/del-mar-college-corpus-christi-658dcb27",0,35,0.00,9.1
"https://agency.innergcomplete.com/schools/deleon-barber-atlanta-44e8efe7",0,3,0.00,5.7
"https://agency.innergcomplete.com/schools/deluxe-barber-college-san-antonio-30196e06",0,41,0.00,13.7
"https://agency.innergcomplete.com/schools/denise-s-unlimited-salon-inc-corpus-christi-60df90fc",0,4,0.00,6.3
"https://agency.innergcomplete.com/schools/denver-city-high-school-denver-city-7c20e8ff",0,1,0.00,5.0
"https://agency.innergcomplete.com/schools/dermology-college-of-aesthetics-and-wellness-houston-46efcb45",0,55,0.00,9.4
"https://agency.innergcomplete.com/schools/design-beauty-college-spring-6dfaa30a",0,5,0.00,6.8
"https://agency.innergcomplete.com/schools/design-beauty-college-spring-c7e06a01",0,17,0.00,10.2
"https://agency.innergcomplete.com/schools/desoto-high-school-desoto-6fd141f2",0,8,0.00,8.9
"https://agency.innergcomplete.com/schools/dfw-lash-university-carrollton-a1352d6b",0,15,0.00,28.2
"https://agency.innergcomplete.com/schools/dfw-skin-institute-dallas-5a83479d",0,134,0.00,9.1
"https://agency.innergcomplete.com/schools/diamond-beauty-academy-llc-garland-8085fd80",0,65,0.00,9.3
"https://agency.innergcomplete.com/schools/diamond-beauty-college-los-angeles-106ceb96",0,5,0.00,10.6
"https://agency.innergcomplete.com/schools/diamonds-cosmetology-college-sherman-6c9bef55",0,29,0.00,8.2
"https://agency.innergcomplete.com/schools/dica-academy-anaheim-8eea1c68",0,9,0.00,6.7
"https://agency.innergcomplete.com/schools/dickinson-high-school-dickinson-8ddb3b94",0,5,0.00,16.0
"https://agency.innergcomplete.com/schools/distinctive-academy-llc-houston-ed478d14",0,10,0.00,7.9
"https://agency.innergcomplete.com/schools/divine-beauty-bar-hair-loss-institute-houston-4500b9c4",0,4,0.00,7.5
"https://agency.innergcomplete.com/schools/donna-high-school-donna-884334b3",0,4,0.00,9.5
"https://agency.innergcomplete.com/schools/donna-north-high-school-donna-3b9049be",0,6,0.00,5.7
"https://agency.innergcomplete.com/schools/dooney-s-barber-beauty-academy-dallas-c7bbd7c7",0,92,0.00,9.1
"https://agency.innergcomplete.com/schools/drop-dead-gorgeous-academy-beaumont-4719b6d7",0,31,0.00,6.8
"https://agency.innergcomplete.com/schools/ds-diamond-studio-los-angeles-339df262",0,2,0.00,5.0
"https://agency.innergcomplete.com/schools/dunbar-high-school-fort-worth-1cbfa9f4",0,14,0.00,6.0
"https://agency.innergcomplete.com/schools/duncanville-high-school-duncanville-c5cdf463",0,10,0.00,7.2
"https://agency.innergcomplete.com/schools/duvall-s-school-of-cosmetology-fort-worth-5d4331cf",0,6,0.00,12.8
"https://agency.innergcomplete.com/schools/duvalls-school-of-cosmetology-bedford-8f8ca382",0,35,0.00,8.5
"https://agency.innergcomplete.com/schools/dynasty-barber-school-spring-39eaf48a",0,25,0.00,5.0
"https://agency.innergcomplete.com/schools/e-l-robertson-international-beauty-and-business-institute-sugar-land-e52de7d1",0,9,0.00,13.2
"https://agency.innergcomplete.com/schools/east-texas-barber-beauty-school-barbershop-hair-salon-fort-worth-dd87e7bc",0,28,0.00,8.6
"https://agency.innergcomplete.com/schools/east-texas-cosmetology-college-lufkin-3ca6d7de",0,48,0.00,8.7
"https://agency.innergcomplete.com/schools/east-texas-lash-institute-tyler-1376c142",0,24,0.00,9.6
"https://agency.innergcomplete.com/schools/ebony-essence-school-of-hair-design-caldwell-eff482ae",0,36,0.00,7.9
"https://agency.innergcomplete.com/schools/edcouch-elsa-career-and-tech-center-tx-5e3cb558",0,10,0.00,8.2
"https://agency.innergcomplete.com/schools/edgewood-academy-tx-061ec3ca",0,2,0.00,8.5
"https://agency.innergcomplete.com/schools/education-lxs-bakersfield-ee41a1cb",0,40,0.00,15.4
"https://agency.innergcomplete.com/schools/edvance-academy-school-of-beauty-pasadena-b75c978e",0,2,0.00,10.5
"https://agency.innergcomplete.com/schools/eisenhower-high-school-houston-2b305542",0,8,0.00,8.0
"https://agency.innergcomplete.com/schools/el-campo-high-school-el-campo-69fca315",0,1,0.00,3.0
"https://agency.innergcomplete.com/schools/el-paso-community-college-el-paso-b999f13c",0,54,0.00,10.0
"https://agency.innergcomplete.com/schools/el-pipo-barber-college-el-paso-a9ef3227",0,63,0.00,9.6
"https://agency.innergcomplete.com/schools/el-pipo-barber-college-el-paso-c447c33f",0,22,0.00,10.2
"https://agency.innergcomplete.com/schools/elegance-barber-styling-academy-dallas-03148639",0,60,0.00,8.7
"https://agency.innergcomplete.com/schools/elete-college-of-barbering-llc-mcallen-aead7e20",0,32,0.00,7.5
"https://agency.innergcomplete.com/schools/elevation-barber-college-san-antonio-a25f1bf0",0,10,0.00,8.4
"https://agency.innergcomplete.com/schools/elevation-barber-college-san-antonio-c2ce03d7",0,17,0.00,6.8
"https://agency.innergcomplete.com/schools/elite-barber-college-san-jose-0a279cb4",0,27,0.00,11.6
"https://agency.innergcomplete.com/schools/elite-beauty-academy-houston-5ae69f58",0,53,0.00,8.4
"https://agency.innergcomplete.com/schools/eminence-barber-academy-rancho-cucamonga-612105f8",0,2,0.00,16.5
"https://agency.innergcomplete.com/schools/empire-academy-friona-523dae4d",0,16,0.00,6.6
"https://agency.innergcomplete.com/schools/empire-beauty-academy-of-paris-texas-paris-bdeafbdd",0,82,0.00,9.0
"https://agency.innergcomplete.com/schools/empire-hair-institute-clute-107d9ff6",0,85,0.00,5.9
"https://agency.innergcomplete.com/schools/empower-health-aesthetic-institute-garland-c922bb26",0,79,0.00,8.5
"https://agency.innergcomplete.com/schools/ennis-high-school-ennis-100737d0",0,10,0.00,8.0
"https://agency.innergcomplete.com/schools/enrichment-barber-college-san-antonio-9075a455",0,11,0.00,12.2
"https://agency.innergcomplete.com/schools/enrichment-barber-college-san-antonio-d86c285b",0,13,0.00,6.2
"https://agency.innergcomplete.com/schools/enstyle-beauty-academy-houston-05f8df2c",0,211,0.00,5.3
"https://agency.innergcomplete.com/schools/epic-barber-college-houston-77ef6ce8",0,99,0.00,8.7
"https://agency.innergcomplete.com/schools/epic-barber-college-sugar-land-da458dcf",0,1,0.00,11.0
"https://agency.innergcomplete.com/schools/epic-barber-college-the-woodlands-6ca0abe1",0,16,0.00,9.0
"https://agency.innergcomplete.com/schools/erma-s-beauty-school-llc-cedar-creek-7d2ddd20",0,23,0.00,6.3
"https://agency.innergcomplete.com/schools/evolution-beauty-academy-inc-riverside-e7f98f45",0,13,0.00,9.5
"https://agency.innergcomplete.com/schools/evvaylois-academy-school-of-beauty-brenham-2d87842a",0,43,0.00,7.4
"https://agency.innergcomplete.com/schools/evvaylois-school-of-beauty-college-station-220a9129",0,3,0.00,12.0
"https://agency.innergcomplete.com/schools/excellence-cosmetology-school-llc-roma-9719838b",0,33,0.00,6.0
"https://agency.innergcomplete.com/schools/exclusiv-barber-and-beauty-academy-tyler-2dd0545d",0,5,0.00,7.8
"https://agency.innergcomplete.com/schools/exclusiv-barber-beauty-academy-llc-tyler-4e4a31f6",0,19,0.00,8.6
"https://agency.innergcomplete.com/schools/exclusive-barber-academy-sugar-land-bc9bd23c",0,37,0.00,8.5
"https://agency.innergcomplete.com/schools/expert-barber-beauty-academy-mc-kinney-953481e8",0,76,0.00,10.3
"https://agency.innergcomplete.com/schools/expert-do-inc-carrollton-674bde20",0,7,0.00,6.9
"https://agency.innergcomplete.com/schools/exposito-school-of-hair-design-amarillo-c155bdde",0,16,0.00,7.3
"https://agency.innergcomplete.com/schools/face-it-beauty-school-llc-pearland-1bbeb2eb",0,46,0.00,7.1
"https://agency.innergcomplete.com/schools/fade-fellas-barber-school-llc-carrollton-2d3661bb",0,16,0.00,12.1
"https://agency.innergcomplete.com/schools/faded-culture-academy-san-antonio-402022f6",0,44,0.00,10.0
"https://agency.innergcomplete.com/schools/fademasterz-barber-academy-temple-e97b2e4e",0,100,0.00,8.9
"https://agency.innergcomplete.com/schools/fairfield-high-school-fairfield-9a131805",0,4,0.00,4.3
"https://agency.innergcomplete.com/schools/fantasy-beauty-college-san-bernardino-09640024",0,28,0.00,5.7
"https://agency.innergcomplete.com/schools/fbf69ad8-048c-4c07-9319-1db1cef27131",0,8,0.00,7.3
"https://agency.innergcomplete.com/schools/federico-beauty-institute-sacramento-04569343",0,26,0.00,16.0
"https://agency.innergcomplete.com/schools/fernandez-barber-college-fresno-abf2ffed",0,49,0.00,9.8
"https://agency.innergcomplete.com/schools/finetta-beauty-and-barber-academy-llc-hearne-387606ea",0,31,0.00,7.5
"https://agency.innergcomplete.com/schools/first-class-barber-college-eustace-5e8fd973",0,38,0.00,8.3
"https://agency.innergcomplete.com/schools/five-star-barber-cosmo-academy-riverside-03a4566c",0,5,0.00,7.2
"https://agency.innergcomplete.com/schools/five-star-elite-fades-barber-college-houston-962f8d1e",0,3,0.00,10.7
"https://agency.innergcomplete.com/schools/flavous-beauty-academy-llc-mckinney-9c026126",0,51,0.00,8.6
"https://agency.innergcomplete.com/schools/fmc-carswell-fort-worth-054b2680",0,5,0.00,12.6
"https://agency.innergcomplete.com/schools/fmc-fort-worth-fort-worth-ddc9dfc3",0,7,0.00,10.4
"https://agency.innergcomplete.com/schools/fort-bend-barber-college-sugar-land-f3e1c2aa",0,23,0.00,9.4
"https://agency.innergcomplete.com/schools/fort-bend-tech-education-center-sugar-land-a1e3fc9a",0,301,0.00,15.5
"https://agency.innergcomplete.com/schools/fort-stockton-high-school-fort-stockton-87c4f2e7",0,10,0.00,26.9
"https://agency.innergcomplete.com/schools/frank-phillips-jr-college-borger-7d62d2ed",0,37,0.00,9.1
"https://agency.innergcomplete.com/schools/franklin-barber-institute-2-pearland-96fdad7a",0,4,0.00,11.0
"https://agency.innergcomplete.com/schools/franklin-barber-institute-houston-db620a75",0,44,0.00,9.3
"https://agency.innergcomplete.com/schools/franklin-beauty-institute-houston-997668fc",0,17,0.00,10.4
"https://agency.innergcomplete.com/schools/franklin-institute-2-houston-6b7a2580",0,27,0.00,12.7
"https://agency.innergcomplete.com/schools/free-world-jiu-jitsu-pflugerville-bb73b758",0,3,0.00,10.0
"https://agency.innergcomplete.com/schools/fremont-beauty-college-san-jose-eadff76d",0,13,0.00,10.0
"https://agency.innergcomplete.com/schools/g-a-beauty-barber-school-mcallen-f3ed7bfd",0,17,0.00,11.5
"https://agency.innergcomplete.com/schools/galveston-college-galveston-d601903f",0,16,0.00,10.6
"https://agency.innergcomplete.com/schools/game-changers-barber-academy-san-antonio-2cc4c9ee",0,37,0.00,10.1
"https://agency.innergcomplete.com/schools/garland-beauty-school-garland-2fdd417b",0,22,0.00,7.5
"https://agency.innergcomplete.com/schools/genesiscal-beauty-studio-los-angeles-ac19dee0",0,35,0.00,7.1
"https://agency.innergcomplete.com/schools/get-faded-barber-and-beauty-college-bakersfield-147fa07a",0,9,0.00,23.4
"https://agency.innergcomplete.com/schools/gk-academy-usa-los-angeles-7221c774",0,102,0.00,12.3
"https://agency.innergcomplete.com/schools/gladglam-makeup-academy-llc-santa-ana-e500b28d",0,1,0.00,6.0
"https://agency.innergcomplete.com/schools/glam-beauty-academy-llc-midland-29c93f78",0,86,0.00,11.7
"https://agency.innergcomplete.com/schools/glam-beauty-academy-llc-odessa-2450a32b",0,85,0.00,18.0
"https://agency.innergcomplete.com/schools/glam-spa-life-esthetics-academy-mesquite-86debe9a",0,15,0.00,5.9
"https://agency.innergcomplete.com/schools/glamour-academy-microblading-ombr-training-15-off-monday-tuesday-riverside-a1a4f2c0",0,5,0.00,7.0
"https://agency.innergcomplete.com/schools/glamoureyes-more-llc-abilene-47946176",0,21,0.00,3.3
"https://agency.innergcomplete.com/schools/glance-lash-academy-fort-worth-c058b1a7",0,5,0.00,17.4
"https://agency.innergcomplete.com/schools/gloria-s-barber-college-san-antonio-1e3d2802",0,25,0.00,9.1
"https://agency.innergcomplete.com/schools/glow-theory-academy-belton-8a2ceb68",0,28,0.00,8.1
"https://agency.innergcomplete.com/schools/gnu-beauty-institute-houston-817b274f",0,28,0.00,11.6
"https://agency.innergcomplete.com/schools/golden-touch-academy-lancaster-e48ed53c",0,67,0.00,7.5
"https://agency.innergcomplete.com/schools/gonzales-high-school-gonzales-874431b7",0,1,0.00,5.0
"https://agency.innergcomplete.com/schools/gorgeous-and-quality-academy-san-jose-2e224ab7",0,4,0.00,4.0
"https://agency.innergcomplete.com/schools/gorman-isd-tx-b915f0e7",0,9,0.00,52.0
"https://agency.innergcomplete.com/schools/graduate-america-college-garland-7d53e341",0,33,0.00,9.4
"https://agency.innergcomplete.com/schools/grand-beauty-ontario-9c7b09dd",0,2,0.00,57.0
"https://agency.innergcomplete.com/schools/greenville-high-school-greenville-2c3e6673",0,3,0.00,6.0
"https://agency.innergcomplete.com/schools/greenwood-high-school-midland-60bc806c",0,1,0.00,1.0
"https://agency.innergcomplete.com/schools/groveton-high-school-groveton-5d20990a",0,76,0.00,6.7
"https://agency.innergcomplete.com/schools/gulf-coast-barber-college-texas-city-620d631d",0,39,0.00,10.5
"https://agency.innergcomplete.com/schools/h-m-aesthetics-llc-plano-2b73e2c2",0,7,0.00,3.1
"https://agency.innergcomplete.com/schools/hair-expressions-barber-school-llc-corpus-christi-24ee5aec",0,123,0.00,9.8
"https://agency.innergcomplete.com/schools/hair-restoration-institute-of-dfw-fort-worth-46c37ce4",0,3,0.00,10.7
"https://agency.innergcomplete.com/schools/hairology-institute-of-cosmetology-san-antonio-3069de97",0,16,0.00,14.6
"https://agency.innergcomplete.com/schools/hamilton-high-school-cosmetology-hamilton-78e6feea",0,11,0.00,7.8
"https://agency.innergcomplete.com/schools/hands-on-approach-school-of-massage-and-spa-corpus-christi-e4a6a074",0,116,0.00,10.1
"https://agency.innergcomplete.com/schools/hands-on-therapy-mesquite-f5cc58fd",0,21,0.00,10.2
"https://agency.innergcomplete.com/schools/heb-barber-academy-fort-worth-6ffb6238",0,244,0.00,7.0
"https://agency.innergcomplete.com/schools/hereford-high-school-hereford-f33ccf28",0,2,0.00,7.0
"https://agency.innergcomplete.com/schools/heritage-career-institute-carrollton-e3b3384b",0,6,0.00,9.8
"https://agency.innergcomplete.com/schools/hierarch-academy-santa-ana-924dee14",0,19,0.00,8.1
"https://agency.innergcomplete.com/schools/hill-college-main-campus-hillsboro-91c05a6c",0,23,0.00,9.8
"https://agency.innergcomplete.com/schools/hinton-barber-and-beauty-college-sacramento-71b58834",0,3,0.00,35.0
"https://agency.innergcomplete.com/schools/hm-consultations-llc-lubbock-8a47b421",0,3,0.00,7.0
"https://agency.innergcomplete.com/schools/hollenstein-career-and-fort-worth-dcfd3e44",0,4,0.00,10.0
"https://agency.innergcomplete.com/schools/hollywood-beauty-school-garland-28069773",0,74,0.00,6.9
"https://agency.innergcomplete.com/schools/hollywood-makeup-school-and-permanent-makeup-academy-los-angeles-6cefe0e6",0,40,0.00,19.4
"https://agency.innergcomplete.com/schools/holmes-high-school-san-antonio-2598958f",0,1,0.00,8.0
"https://agency.innergcomplete.com/schools/hoss-lee-academy-sacramento-536cedb6",0,12,0.00,25.9
"https://agency.innergcomplete.com/schools/house-of-elegance-cosmetology-school-corpus-christi-76bdc533",0,30,0.00,7.6
"https://agency.innergcomplete.com/schools/house-of-fades-barber-college-athens-b7b11566",0,20,0.00,7.4
"https://agency.innergcomplete.com/schools/houston-barber-school-houston-2f4e6a50",0,18,0.00,8.5
"https://agency.innergcomplete.com/schools/houston-barber-school-houston-661e5180",0,26,0.00,8.8
"https://agency.innergcomplete.com/schools/houston-barber-school-houston-846273a2",0,58,0.00,8.4
"https://agency.innergcomplete.com/schools/houston-brows-beauty-school-llc-houston-139c136e",0,33,0.00,5.0
"https://agency.innergcomplete.com/schools/houston-city-college-alief-bissonne-houston-7c95b031",0,57,0.00,10.2
"https://agency.innergcomplete.com/schools/houston-city-college-central-houston-0906fb73",0,9,0.00,6.1
"https://agency.innergcomplete.com/schools/houston-city-college-northline-houston-c409b5f5",0,7,0.00,10.0
"https://agency.innergcomplete.com/schools/houston-city-college-south-houston-21588a9b",0,7,0.00,9.1
"https://agency.innergcomplete.com/schools/houston-city-college-southeast-houston-ebfa631e",0,6,0.00,20.0
"https://agency.innergcomplete.com/schools/houston-community-college-southwest-college-missouri-city-88459918",0,12,0.00,10.9
"https://agency.innergcomplete.com/schools/houston-gateway-academy-inc-houston-7ac87b7a",0,24,0.00,9.9
"https://agency.innergcomplete.com/schools/houston-math-science-technology-center-houston-727b8884",0,9,0.00,11.3
"https://agency.innergcomplete.com/schools/houston-school-of-esthetics-and-massage-katy-5644b704",0,55,0.00,9.6
"https://agency.innergcomplete.com/schools/houston-training-school-houston-01f72c2e",0,27,0.00,14.3
"https://agency.innergcomplete.com/schools/howard-county-junior-college-san-angelo-9c1649e4",0,19,0.00,11.8
"https://agency.innergcomplete.com/schools/hypnotize-barber-academy-dallas-b4d2933a",0,10,0.00,6.2
"https://agency.innergcomplete.com/schools/i-lash-by-lauren-llc-tyler-8fa612ba",0,34,0.00,8.5
"https://agency.innergcomplete.com/schools/i-t-s-academy-of-beauty-irving-irving-27c46529",0,45,0.00,7.8
"https://agency.innergcomplete.com/schools/i-t-s-academy-of-beauty-wichita-falls-98befbf8",0,60,0.00,9.2
"https://agency.innergcomplete.com/schools/ibeauty-academy-llc-longview-3388f23f",0,85,0.00,5.7
"https://agency.innergcomplete.com/schools/icon-school-of-barbering-houston-48d3cd87",0,6,0.00,3.7
